Total load,,
MW,,
ENTSO-E,,
date,hour,Value
12/02/2022,19,5750.75
12/02/2022,20,5638.25
12/02/2022,21,5420.25
12/02/2022,22,5147.5
12/02/2022,23,4883.25
13/02/2022,0,4621
13/02/2022,1,4499
13/02/2022,2,4379.75
13/02/2022,3,4351.25
13/02/2022,4,4540.5
13/02/2022,5,5021.75
13/02/2022,6,5862
13/02/2022,7,6141
13/02/2022,8,5925.5
13/02/2022,9,5577.25
13/02/2022,10,5324
13/02/2022,11,5262.75
13/02/2022,12,5352.75
13/02/2022,13,5356.25
13/02/2022,14,5482.25
13/02/2022,15,5741.5
13/02/2022,16,5984.25
13/02/2022,17,6207.5
13/02/2022,18,6320.5
13/02/2022,19,6284.5
13/02/2022,20,6110
13/02/2022,21,5876.25
13/02/2022,22,5619
13/02/2022,23,5361.5
14/02/2022,0,5030.25
14/02/2022,1,4813.75
14/02/2022,2,4629
14/02/2022,3,4590.25
14/02/2022,4,4736.75
14/02/2022,5,5167
14/02/2022,6,5901.25
14/02/2022,7,6175.75
14/02/2022,8,6022.75
14/02/2022,9,5805.5
14/02/2022,10,5598.25
14/02/2022,11,5494.5
14/02/2022,12,5436
14/02/2022,13,5411.5
14/02/2022,14,5501
14/02/2022,15,5703.75
14/02/2022,16,5915.75
14/02/2022,17,6214.75
14/02/2022,18,6340.75
14/02/2022,19,6314.75
14/02/2022,20,6132.5
14/02/2022,21,5910
14/02/2022,22,5656
14/02/2022,23,5394.25
15/02/2022,0,5083.25
15/02/2022,1,4861.5
15/02/2022,2,4685.5
15/02/2022,3,4638.25
15/02/2022,4,4785
15/02/2022,5,5189.75
15/02/2022,6,5949.25
15/02/2022,7,6140.5
15/02/2022,8,5855.5
15/02/2022,9,5508.75
15/02/2022,10,5269.75
15/02/2022,11,5163
15/02/2022,12,5114.5
15/02/2022,13,5196.5
15/02/2022,14,5260.25
15/02/2022,15,5540
15/02/2022,16,5854.25
15/02/2022,17,6180.25
15/02/2022,18,6352.75
15/02/2022,19,6336.25
15/02/2022,20,6154.25
15/02/2022,21,5925.5
15/02/2022,22,5648.75
15/02/2022,23,5409.5
16/02/2022,0,5125.75
16/02/2022,1,4913.5
16/02/2022,2,4738
16/02/2022,3,4690
16/02/2022,4,4799
16/02/2022,5,5228
16/02/2022,6,6006
16/02/2022,7,6254.25
16/02/2022,8,6057.75
16/02/2022,9,5732
16/02/2022,10,5454.5
16/02/2022,11,5284.25
16/02/2022,12,5224.75
16/02/2022,13,5241.75
16/02/2022,14,5374.5
16/02/2022,15,5638.25
16/02/2022,16,5875
16/02/2022,17,6177
16/02/2022,18,6294.75
16/02/2022,19,6280.75
16/02/2022,20,6117.75
16/02/2022,21,5896.25
16/02/2022,22,5645.5
16/02/2022,23,5390
17/02/2022,0,5081.75
17/02/2022,1,4858
17/02/2022,2,4696.25
17/02/2022,3,4642.5
17/02/2022,4,4778
17/02/2022,5,5151.75
17/02/2022,6,5834.5
17/02/2022,7,6091
17/02/2022,8,6086.25
17/02/2022,9,5885
17/02/2022,10,5749
17/02/2022,11,5678.75
17/02/2022,12,5633.25
17/02/2022,13,5623
17/02/2022,14,5718.5
17/02/2022,15,5835
17/02/2022,16,5951
17/02/2022,17,6079.5
17/02/2022,18,6090
17/02/2022,19,6018.75
17/02/2022,20,5797.25
17/02/2022,21,5582.75
17/02/2022,22,5354
17/02/2022,23,5100.5
18/02/2022,0,4767.5
18/02/2022,1,4534.5
18/02/2022,2,4320
18/02/2022,3,4223.25
18/02/2022,4,4258.75
18/02/2022,5,4360.25
18/02/2022,6,4610
18/02/2022,7,4910.75
18/02/2022,8,5129.25
18/02/2022,9,5183.25
18/02/2022,10,5110.5
18/02/2022,11,5096
18/02/2022,12,5121.75
18/02/2022,13,4941.25
18/02/2022,14,4822.75
18/02/2022,15,4881.5
18/02/2022,16,5091.75
18/02/2022,17,5351.75
18/02/2022,18,5466.25
18/02/2022,19,5421
18/02/2022,20,5240.25
18/02/2022,21,4999.5
18/02/2022,22,4742.5
18/02/2022,23,4489
19/02/2022,0,4217.25
19/02/2022,1,4069.25
19/02/2022,2,3904
19/02/2022,3,3822.75
19/02/2022,4,3867.25
19/02/2022,5,3956.5
19/02/2022,6,4153.5
19/02/2022,7,4438
19/02/2022,8,4743.75
19/02/2022,9,5027.5
19/02/2022,10,5091.25
19/02/2022,11,4906.25
19/02/2022,12,4549
19/02/2022,13,4325.75
19/02/2022,14,4361.75
19/02/2022,15,4614.5
19/02/2022,16,4877.5
19/02/2022,17,5189.25
19/02/2022,18,5393.25
19/02/2022,19,5419.5
19/02/2022,20,5247
19/02/2022,21,5028.25
19/02/2022,22,4777.75
19/02/2022,23,4537.5
20/02/2022,0,4268.5
20/02/2022,1,4149
20/02/2022,2,4014.25
20/02/2022,3,3984.75
20/02/2022,4,4160.25
20/02/2022,5,4604.5
20/02/2022,6,5406
20/02/2022,7,5734.75
20/02/2022,8,5680.5
20/02/2022,9,5529.5
20/02/2022,10,5350.5
20/02/2022,11,5218.5
20/02/2022,12,5212.25
20/02/2022,13,5114.25
20/02/2022,14,5299.5
20/02/2022,15,5545.5
20/02/2022,16,5684.75
20/02/2022,17,5905.25
20/02/2022,18,6037.75
20/02/2022,19,6013
20/02/2022,20,5818.75
20/02/2022,21,5583.25
20/02/2022,22,5296.5
20/02/2022,23,5042.75
21/02/2022,0,4723.25
21/02/2022,1,4482.75
21/02/2022,2,4305
21/02/2022,3,4260.25
21/02/2022,4,4407.5
21/02/2022,5,4768
21/02/2022,6,5421
21/02/2022,7,5513.5
21/02/2022,8,5220.25
21/02/2022,9,4891.75
21/02/2022,10,4593
21/02/2022,11,4462.25
21/02/2022,12,4485.25
21/02/2022,13,4636.5
21/02/2022,14,4829.75
21/02/2022,15,5144.5
21/02/2022,16,5418
21/02/2022,17,5733.75
21/02/2022,18,5948
21/02/2022,19,5916.25
21/02/2022,20,5724
21/02/2022,21,5479.25
21/02/2022,22,5237
21/02/2022,23,4979
22/02/2022,0,4658.75
22/02/2022,1,4424
22/02/2022,2,4251
22/02/2022,3,4195.25
22/02/2022,4,4332
22/02/2022,5,4722.75
22/02/2022,6,5374.75
22/02/2022,7,5543
22/02/2022,8,5362.25
22/02/2022,9,5203.25
22/02/2022,10,5081.75
22/02/2022,11,5036.75
22/02/2022,12,5152.75
22/02/2022,13,5168
22/02/2022,14,5227
22/02/2022,15,5404.25
22/02/2022,16,5575.25
22/02/2022,17,5802.25
22/02/2022,18,5986.25
22/02/2022,19,5949.5
22/02/2022,20,5758.75
22/02/2022,21,5532
22/02/2022,22,5274.25
22/02/2022,23,5024.25
23/02/2022,0,4685
23/02/2022,1,4462.25
23/02/2022,2,4296
23/02/2022,3,4250.75
23/02/2022,4,4385.25
23/02/2022,5,4780.75
23/02/2022,6,5418
23/02/2022,7,5648.25
23/02/2022,8,5577
23/02/2022,9,5455.5
23/02/2022,10,5363.75
23/02/2022,11,5297.75
23/02/2022,12,5268.5
23/02/2022,13,5243.75
23/02/2022,14,5317.25
23/02/2022,15,5482.5
23/02/2022,16,5653.5
23/02/2022,17,5879.25
23/02/2022,18,6029.5
23/02/2022,19,5990
23/02/2022,20,5787.5
23/02/2022,21,5552.25
23/02/2022,22,5294.25
23/02/2022,23,5017.5
24/02/2022,0,4685.25
24/02/2022,1,4464.25
24/02/2022,2,4292.5
24/02/2022,3,4258.5
24/02/2022,4,4373.25
24/02/2022,5,4735.75
24/02/2022,6,5394.25
24/02/2022,7,5706.5
24/02/2022,8,5695.25
24/02/2022,9,5557
24/02/2022,10,5267.5
24/02/2022,11,5145
24/02/2022,12,5047
24/02/2022,13,5032
24/02/2022,14,5118
24/02/2022,15,5298.5
24/02/2022,16,5491
24/02/2022,17,5706.5
24/02/2022,18,5844.25
24/02/2022,19,5781.75
24/02/2022,20,5591.25
24/02/2022,21,5401.5
24/02/2022,22,5169.5
24/02/2022,23,4916.5
25/02/2022,0,4609.5
25/02/2022,1,4384.75
25/02/2022,2,4206
25/02/2022,3,4101.75
25/02/2022,4,4126.75
25/02/2022,5,4220.25
25/02/2022,6,4452.25
25/02/2022,7,4804
25/02/2022,8,5109.75
25/02/2022,9,5362.75
25/02/2022,10,5423.5
25/02/2022,11,5314
25/02/2022,12,5003.25
25/02/2022,13,4714.25
25/02/2022,14,4571.75
25/02/2022,15,4748.25
25/02/2022,16,5031.5
25/02/2022,17,5259.25
25/02/2022,18,5437.75
25/02/2022,19,5419.75
25/02/2022,20,5273
25/02/2022,21,5052.75
25/02/2022,22,4802.75
25/02/2022,23,4555.25
26/02/2022,0,4272
26/02/2022,1,4137
26/02/2022,2,4005.75
26/02/2022,3,3924.75
26/02/2022,4,3956.25
26/02/2022,5,4058
26/02/2022,6,4247
26/02/2022,7,4537.5
26/02/2022,8,4794.75
26/02/2022,9,5008.25
26/02/2022,10,5095.75
26/02/2022,11,5097.75
26/02/2022,12,5055.25
26/02/2022,13,4988.5
26/02/2022,14,5013.5
26/02/2022,15,5079
26/02/2022,16,5194.75
26/02/2022,17,5358.25
26/02/2022,18,5524.5
26/02/2022,19,5543.5
26/02/2022,20,5373
26/02/2022,21,5157
26/02/2022,22,4919.25
26/02/2022,23,4653.25
27/02/2022,0,4398.5
27/02/2022,1,4289
27/02/2022,2,4162
27/02/2022,3,4130.25
27/02/2022,4,4310.75
27/02/2022,5,4745
27/02/2022,6,5531
27/02/2022,7,5875
27/02/2022,8,5892.5
27/02/2022,9,5785.5
27/02/2022,10,5716.5
27/02/2022,11,5614.5
27/02/2022,12,5498.75
27/02/2022,13,5413
27/02/2022,14,5510
27/02/2022,15,5612.25
27/02/2022,16,5775.25
27/02/2022,17,6049.5
27/02/2022,18,6273
27/02/2022,19,6267.75
27/02/2022,20,6084.25
27/02/2022,21,5844.75
27/02/2022,22,5572
27/02/2022,23,5296.75
28/02/2022,0,4973.75
28/02/2022,1,4751
28/02/2022,2,4576.5
28/02/2022,3,4529
28/02/2022,4,4666
28/02/2022,5,5049.5
28/02/2022,6,5740.5
28/02/2022,7,6014.75
28/02/2022,8,5957.25
28/02/2022,9,5747
28/02/2022,10,5610.25
28/02/2022,11,5557
28/02/2022,12,5585.75
28/02/2022,13,5533.5
28/02/2022,14,5607
28/02/2022,15,5801
28/02/2022,16,5925.75
28/02/2022,17,6075.25
28/02/2022,18,6245.5
28/02/2022,19,6208
28/02/2022,20,6012.75
28/02/2022,21,5770.5
28/02/2022,22,5501.25
28/02/2022,23,5230.75
01/03/2022,0,4915
01/03/2022,1,4684
01/03/2022,2,4500
01/03/2022,3,4442.75
01/03/2022,4,4580.75
01/03/2022,5,4971.5
01/03/2022,6,5634.75
01/03/2022,7,5938
01/03/2022,8,5933
01/03/2022,9,5734.75
01/03/2022,10,5453.5
01/03/2022,11,5278.5
01/03/2022,12,5265.75
01/03/2022,13,5240.75
01/03/2022,14,5256.75
01/03/2022,15,5452.75
01/03/2022,16,5684.5
01/03/2022,17,5927.75
01/03/2022,18,6166
01/03/2022,19,6166.75
01/03/2022,20,5990.75
01/03/2022,21,5767.5
01/03/2022,22,5503
01/03/2022,23,5237.75
02/03/2022,0,4925.5
02/03/2022,1,4713.5
02/03/2022,2,4551.75
02/03/2022,3,4526
02/03/2022,4,4672.5
02/03/2022,5,5047.5
02/03/2022,6,5678.5
02/03/2022,7,5750.75
02/03/2022,8,5447.5
02/03/2022,9,5180.25
02/03/2022,10,4992.25
02/03/2022,11,4946
02/03/2022,12,4982.75
02/03/2022,13,5002
02/03/2022,14,5092.75
02/03/2022,15,5332.75
02/03/2022,16,5573.75
02/03/2022,17,5842
02/03/2022,18,6086
02/03/2022,19,6078
02/03/2022,20,5886.75
02/03/2022,21,5671
02/03/2022,22,5411.5
02/03/2022,23,5162
03/03/2022,0,4840.25
03/03/2022,1,4646.5
03/03/2022,2,4488
03/03/2022,3,4430.25
03/03/2022,4,4565.25
03/03/2022,5,4934
03/03/2022,6,5556.75
03/03/2022,7,5775.25
03/03/2022,8,5695.5
03/03/2022,9,5492.5
03/03/2022,10,5264.75
03/03/2022,11,5123.75
03/03/2022,12,5117
03/03/2022,13,5062.5
03/03/2022,14,5145.5
03/03/2022,15,5308.5
03/03/2022,16,5526.5
03/03/2022,17,5742.5
03/03/2022,18,5990
03/03/2022,19,5953.25
03/03/2022,20,5785.75
03/03/2022,21,5581
03/03/2022,22,5398.75
03/03/2022,23,5144.75
04/03/2022,0,4864
04/03/2022,1,4640
04/03/2022,2,4476.5
04/03/2022,3,4392.25
04/03/2022,4,4441.5
04/03/2022,5,4554.75
04/03/2022,6,4743.75
04/03/2022,7,4871
04/03/2022,8,4751
04/03/2022,9,4541.25
04/03/2022,10,4322.75
04/03/2022,11,4202.75
04/03/2022,12,4098
04/03/2022,13,4059
04/03/2022,14,4155.5
04/03/2022,15,4424.5
04/03/2022,16,4855.25
04/03/2022,17,5201.75
04/03/2022,18,5504.75
04/03/2022,19,5521.25
04/03/2022,20,5376.75
04/03/2022,21,5153.25
04/03/2022,22,4893.25
04/03/2022,23,4642
05/03/2022,0,4373.75
05/03/2022,1,4231.75
05/03/2022,2,4082.5
05/03/2022,3,3998
05/03/2022,4,4025.75
05/03/2022,5,4124.5
05/03/2022,6,4270.5
05/03/2022,7,4564.25
05/03/2022,8,4851.75
05/03/2022,9,5074
05/03/2022,10,5178.75
05/03/2022,11,5153
05/03/2022,12,5044
05/03/2022,13,4908.75
05/03/2022,14,4946.25
05/03/2022,15,5041.75
05/03/2022,16,5141.5
05/03/2022,17,5299
05/03/2022,18,5560
05/03/2022,19,5587.25
05/03/2022,20,5410.25
05/03/2022,21,5163
05/03/2022,22,4891.25
05/03/2022,23,4626.75
06/03/2022,0,4353.75
06/03/2022,1,4221
06/03/2022,2,4091
06/03/2022,3,4049.25
06/03/2022,4,4217.25
06/03/2022,5,4670
06/03/2022,6,5465.25
06/03/2022,7,5840.5
06/03/2022,8,5911.25
06/03/2022,9,5833.75
06/03/2022,10,5674
06/03/2022,11,5668.25
06/03/2022,12,5744.75
06/03/2022,13,5741.5
06/03/2022,14,5825
06/03/2022,15,5891
06/03/2022,16,5907.25
06/03/2022,17,6004.25
06/03/2022,18,6171
06/03/2022,19,6149.75
06/03/2022,20,5972
06/03/2022,21,5724.75
06/03/2022,22,5448
06/03/2022,23,5172.25
07/03/2022,0,4874.5
07/03/2022,1,4650.25
07/03/2022,2,4484.5
07/03/2022,3,4444
07/03/2022,4,4591.25
07/03/2022,5,4954.5
07/03/2022,6,5582
07/03/2022,7,5857.75
07/03/2022,8,5831
07/03/2022,9,5743.75
07/03/2022,10,5729
07/03/2022,11,5689.75
07/03/2022,12,5774
07/03/2022,13,5739.75
07/03/2022,14,5806.25
07/03/2022,15,5851.25
07/03/2022,16,5889.5
07/03/2022,17,5983.25
07/03/2022,18,6196.25
07/03/2022,19,6166.25
07/03/2022,20,5984.25
07/03/2022,21,5724
07/03/2022,22,5442.75
07/03/2022,23,5160.5
08/03/2022,0,4830.5
08/03/2022,1,4627.5
08/03/2022,2,4454.5
08/03/2022,3,4414.75
08/03/2022,4,4558
08/03/2022,5,4937.5
08/03/2022,6,5549.75
08/03/2022,7,5772.5
08/03/2022,8,5679.75
08/03/2022,9,5532.75
08/03/2022,10,5294.5
08/03/2022,11,5165
08/03/2022,12,5246
08/03/2022,13,5282.5
08/03/2022,14,5300.25
08/03/2022,15,5482.25
08/03/2022,16,5648.5
08/03/2022,17,5792.25
08/03/2022,18,6015.5
08/03/2022,19,6003.25
08/03/2022,20,5831.25
08/03/2022,21,5615
08/03/2022,22,5356.25
08/03/2022,23,5090.25
09/03/2022,0,4761.75
09/03/2022,1,4535
09/03/2022,2,4363.5
09/03/2022,3,4312.25
09/03/2022,4,4462.25
09/03/2022,5,4819
09/03/2022,6,5391.5
09/03/2022,7,5641.75
09/03/2022,8,5711.5
09/03/2022,9,5710.75
09/03/2022,10,5538.5
09/03/2022,11,5446.25
09/03/2022,12,5488
09/03/2022,13,5400.5
09/03/2022,14,5413.5
09/03/2022,15,5382.75
09/03/2022,16,5433
09/03/2022,17,5612.5
09/03/2022,18,5953.25
09/03/2022,19,5972.5
09/03/2022,20,5784
09/03/2022,21,5562.25
09/03/2022,22,5332.75
09/03/2022,23,5064.5
10/03/2022,0,4754.5
10/03/2022,1,4532
10/03/2022,2,4363.5
10/03/2022,3,4306.75
10/03/2022,4,4452
10/03/2022,5,4810.25
10/03/2022,6,5331.25
10/03/2022,7,5373.5
10/03/2022,8,5136.75
10/03/2022,9,4983.5
10/03/2022,10,4881.75
10/03/2022,11,4871.5
10/03/2022,12,4958.25
10/03/2022,13,4909.25
10/03/2022,14,5026
10/03/2022,15,5270.75
10/03/2022,16,5512.25
10/03/2022,17,5625.75
10/03/2022,18,5838.75
10/03/2022,19,5795.75
10/03/2022,20,5615.5
10/03/2022,21,5432.5
10/03/2022,22,5202.25
10/03/2022,23,4963.25
11/03/2022,0,4678.5
11/03/2022,1,4440.75
11/03/2022,2,4235.25
11/03/2022,3,4139.25
11/03/2022,4,4184.5
11/03/2022,5,4285.75
11/03/2022,6,4453.25
11/03/2022,7,4712.5
11/03/2022,8,4877.25
11/03/2022,9,4909.75
11/03/2022,10,4848.75
11/03/2022,11,4884.25
11/03/2022,12,4819
11/03/2022,13,4685.25
11/03/2022,14,4684.25
11/03/2022,15,4823
11/03/2022,16,5050.25
11/03/2022,17,5218
11/03/2022,18,5490
11/03/2022,19,5491.75
11/03/2022,20,5362.75
11/03/2022,21,5145.75
11/03/2022,22,4907
11/03/2022,23,4667.25
12/03/2022,0,4402.75
12/03/2022,1,4257
12/03/2022,2,4109.75
12/03/2022,3,4042.5
12/03/2022,4,4090
12/03/2022,5,4190.75
12/03/2022,6,4295.5
12/03/2022,7,4333.25
12/03/2022,8,4237.5
12/03/2022,9,4116.75
12/03/2022,10,3973.5
12/03/2022,11,3948.5
12/03/2022,12,3928.75
12/03/2022,13,3820.25
12/03/2022,14,3917.25
12/03/2022,15,4234.25
12/03/2022,16,4696.5
12/03/2022,17,5049.25
12/03/2022,18,5475.75
12/03/2022,19,5572.5
12/03/2022,20,5404.75
12/03/2022,21,5184.75
12/03/2022,22,4915.5
12/03/2022,23,4637.75
13/03/2022,0,4346.75
13/03/2022,1,4208.25
13/03/2022,2,4056.25
13/03/2022,3,4017
13/03/2022,4,4174.5
13/03/2022,5,4619
13/03/2022,6,5291.5
13/03/2022,7,5472
13/03/2022,8,5226
13/03/2022,9,4911.25
13/03/2022,10,4658.25
13/03/2022,11,4529.25
13/03/2022,12,4466.75
13/03/2022,13,4483.75
13/03/2022,14,4670.75
13/03/2022,15,5016
13/03/2022,16,5311.25
13/03/2022,17,5562.5
13/03/2022,18,5900.25
13/03/2022,19,5927.5
13/03/2022,20,5745.5
13/03/2022,21,5503
13/03/2022,22,5237
13/03/2022,23,4975.5
14/03/2022,0,4651.5
14/03/2022,1,4421.75
14/03/2022,2,4269.5
14/03/2022,3,4217.25
14/03/2022,4,4356.75
14/03/2022,5,4693
14/03/2022,6,5241.5
14/03/2022,7,5396.25
14/03/2022,8,5222.25
14/03/2022,9,4899.25
14/03/2022,10,4653.25
14/03/2022,11,4605
14/03/2022,12,4610.25
14/03/2022,13,4813.25
14/03/2022,14,5142.25
14/03/2022,15,5314.5
14/03/2022,16,5445.25
14/03/2022,17,5526.5
14/03/2022,18,5739
14/03/2022,19,5711.75
14/03/2022,20,5533.75
14/03/2022,21,5328.5
14/03/2022,22,5071
14/03/2022,23,4816
15/03/2022,0,4522
15/03/2022,1,4291
15/03/2022,2,4127.25
15/03/2022,3,4028
15/03/2022,4,4013
15/03/2022,5,3953.75
15/03/2022,6,3980.75
15/03/2022,7,4277.75
15/03/2022,8,4553.75
15/03/2022,9,4812.5
15/03/2022,10,4957
15/03/2022,11,4988
15/03/2022,12,4841.75
15/03/2022,13,4680
15/03/2022,14,4646.5
15/03/2022,15,4692
15/03/2022,16,4793.5
15/03/2022,17,4877.5
15/03/2022,18,5174
15/03/2022,19,5239.5
15/03/2022,20,5129.75
15/03/2022,21,4903.25
15/03/2022,22,4635.25
15/03/2022,23,4375.75
16/03/2022,0,4150
16/03/2022,1,4018.25
16/03/2022,2,3901.25
16/03/2022,3,3890.75
16/03/2022,4,4083
16/03/2022,5,4521.25
16/03/2022,6,5204.5
16/03/2022,7,5245.5
16/03/2022,8,4945
16/03/2022,9,4645
16/03/2022,10,4492.75
16/03/2022,11,4477.25
16/03/2022,12,4468.5
16/03/2022,13,4486.25
16/03/2022,14,4611
16/03/2022,15,4874
16/03/2022,16,5227.75
16/03/2022,17,5531.25
16/03/2022,18,5954.75
16/03/2022,19,6049
16/03/2022,20,5901.5
16/03/2022,21,5703
16/03/2022,22,5469
16/03/2022,23,5201
17/03/2022,0,4902.5
17/03/2022,1,4680.25
17/03/2022,2,4538
17/03/2022,3,4491.25
17/03/2022,4,4625.75
17/03/2022,5,4937.75
17/03/2022,6,5393
17/03/2022,7,5294.5
17/03/2022,8,4904.75
17/03/2022,9,4542.25
17/03/2022,10,4341.75
17/03/2022,11,4329.75
17/03/2022,12,4368
17/03/2022,13,4447
17/03/2022,14,4615.75
17/03/2022,15,4894.5
17/03/2022,16,5209.25
17/03/2022,17,5508.5
17/03/2022,18,5898.25
17/03/2022,19,5938.25
17/03/2022,20,5776.5
17/03/2022,21,5602.25
17/03/2022,22,5397.75
17/03/2022,23,5142.75
18/03/2022,0,4816.25
18/03/2022,1,4604.75
18/03/2022,2,4419.25
18/03/2022,3,4355.25
18/03/2022,4,4405.25
18/03/2022,5,4496.5
18/03/2022,6,4573.75
18/03/2022,7,4555.25
18/03/2022,8,4358.75
18/03/2022,9,4145.25
18/03/2022,10,3991.25
18/03/2022,11,3966.5
18/03/2022,12,3951.5
18/03/2022,13,3918
18/03/2022,14,4041.75
18/03/2022,15,4284.5
18/03/2022,16,4651.25
18/03/2022,17,4978.75
18/03/2022,18,5390.5
18/03/2022,19,5473.75
18/03/2022,20,5322.25
18/03/2022,21,5082.75
18/03/2022,22,4813.25
18/03/2022,23,4549.75
19/03/2022,0,4297.25
19/03/2022,1,4174.5
19/03/2022,2,4032.25
19/03/2022,3,3954
19/03/2022,4,3995.75
19/03/2022,5,4053.25
19/03/2022,6,4094.5
19/03/2022,7,4031.25
19/03/2022,8,3974.75
19/03/2022,9,3918.25
19/03/2022,10,3840.75
19/03/2022,11,3817
19/03/2022,12,3738
19/03/2022,13,3711.5
19/03/2022,14,3874.5
19/03/2022,15,4147.75
19/03/2022,16,4522.5
19/03/2022,17,4851.25
19/03/2022,18,5287
19/03/2022,19,5362.75
19/03/2022,20,5187.25
19/03/2022,21,4931.75
19/03/2022,22,4675
19/03/2022,23,4384.5
20/03/2022,0,4128
20/03/2022,1,4011
20/03/2022,2,3867
20/03/2022,3,3835.5
20/03/2022,4,4008
20/03/2022,5,4419
20/03/2022,6,5099.5
20/03/2022,7,5258
20/03/2022,8,5073
20/03/2022,9,4836.75
20/03/2022,10,4649.5
20/03/2022,11,4575.5
20/03/2022,12,4668.75
20/03/2022,13,4709
20/03/2022,14,4805.75
20/03/2022,15,5029.75
20/03/2022,16,5189.5
20/03/2022,17,5372.25
20/03/2022,18,5799.5
20/03/2022,19,5881.5
20/03/2022,20,5679.25
20/03/2022,21,5426.5
20/03/2022,22,5167.5
20/03/2022,23,4902.5
21/03/2022,0,4601.75
21/03/2022,1,4398
21/03/2022,2,4224
21/03/2022,3,4179.75
21/03/2022,4,4314.75
21/03/2022,5,4622.25
21/03/2022,6,5154
21/03/2022,7,5180.5
21/03/2022,8,4871
21/03/2022,9,4557.75
21/03/2022,10,4389.5
21/03/2022,11,4414
21/03/2022,12,4521
21/03/2022,13,4683.75
21/03/2022,14,4793.25
21/03/2022,15,4946
21/03/2022,16,5115.5
21/03/2022,17,5335.75
21/03/2022,18,5759.75
21/03/2022,19,5859.75
21/03/2022,20,5666.5
21/03/2022,21,5421
21/03/2022,22,5162.25
21/03/2022,23,4899.5
22/03/2022,0,4576
22/03/2022,1,4366.5
22/03/2022,2,4193.5
22/03/2022,3,4149
22/03/2022,4,4285
22/03/2022,5,4593.25
22/03/2022,6,5123.5
22/03/2022,7,5190
22/03/2022,8,4967.5
22/03/2022,9,4750.75
22/03/2022,10,4616.25
22/03/2022,11,4619.5
22/03/2022,12,4685.5
22/03/2022,13,4673.25
22/03/2022,14,4753.5
22/03/2022,15,4909.5
22/03/2022,16,5096.75
22/03/2022,17,5290
22/03/2022,18,5727.25
22/03/2022,19,5839.5
22/03/2022,20,5667.75
22/03/2022,21,5430.5
22/03/2022,22,5159
22/03/2022,23,4885.5
23/03/2022,0,4564.75
23/03/2022,1,4335.25
23/03/2022,2,4183
23/03/2022,3,4161.75
23/03/2022,4,4302.5
23/03/2022,5,4599.5
23/03/2022,6,5079.75
23/03/2022,7,5010
23/03/2022,8,4705.5
23/03/2022,9,4465.25
23/03/2022,10,4358.5
23/03/2022,11,4449.25
23/03/2022,12,4536.25
23/03/2022,13,4490.5
23/03/2022,14,4582
23/03/2022,15,4851.5
23/03/2022,16,5058
23/03/2022,17,5246.25
23/03/2022,18,5657.5
23/03/2022,19,5780.5
23/03/2022,20,5603.75
23/03/2022,21,5374.25
23/03/2022,22,5111.5
23/03/2022,23,4845.25
24/03/2022,0,4550
24/03/2022,1,4305.25
24/03/2022,2,4142.75
24/03/2022,3,4113.75
24/03/2022,4,4257.25
24/03/2022,5,4533
24/03/2022,6,5015
24/03/2022,7,4986.75
24/03/2022,8,4676.75
24/03/2022,9,4445.75
24/03/2022,10,4276.75
24/03/2022,11,4270.25
24/03/2022,12,4334
24/03/2022,13,4384.25
24/03/2022,14,4542.25
24/03/2022,15,4864.25
24/03/2022,16,5108.75
24/03/2022,17,5237.25
24/03/2022,18,5561.75
24/03/2022,19,5630.5
24/03/2022,20,5426.75
24/03/2022,21,5221.5
24/03/2022,22,4990.75
24/03/2022,23,4742
25/03/2022,0,4400.75
25/03/2022,1,4156.25
25/03/2022,2,4037.25
25/03/2022,3,3940
25/03/2022,4,3989.75
25/03/2022,5,4029
25/03/2022,6,4230.75
25/03/2022,7,4540.5
25/03/2022,8,4633
25/03/2022,9,4502.5
25/03/2022,10,4428.25
25/03/2022,11,4556.75
25/03/2022,12,4605.25
25/03/2022,13,4544.5
25/03/2022,14,4483.25
25/03/2022,15,4525
25/03/2022,16,4638.25
25/03/2022,17,4718.75
25/03/2022,18,5056.5
25/03/2022,19,5178.75
25/03/2022,20,5021
25/03/2022,21,4795
25/03/2022,22,4538
25/03/2022,23,4276
26/03/2022,0,3991.5
26/03/2022,1,3846
26/03/2022,2,3802.375
26/03/2022,3,3758.75
26/03/2022,4,3740.75
26/03/2022,5,3780
26/03/2022,6,3870.25
26/03/2022,7,3912
26/03/2022,8,3901
26/03/2022,9,3900.25
26/03/2022,10,3998.75
26/03/2022,11,3975.25
26/03/2022,12,3938.75
26/03/2022,13,3816.75
26/03/2022,14,3793.75
26/03/2022,15,3849.25
26/03/2022,16,4052.5
26/03/2022,17,4330.75
26/03/2022,18,4691.5
26/03/2022,19,5137.75
26/03/2022,20,5146.5
26/03/2022,21,4888.25
26/03/2022,22,4613.5
26/03/2022,23,4339.25
27/03/2022,0,4033.5
27/03/2022,1,3884.75
27/03/2022,2,3746.25
27/03/2022,3,3733
27/03/2022,4,3867
27/03/2022,5,4260.5
27/03/2022,6,5023.25
27/03/2022,7,5420.25
27/03/2022,8,5545
27/03/2022,9,5576.5
27/03/2022,10,5648.25
27/03/2022,11,5684.75
27/03/2022,12,5685.5
27/03/2022,13,5637
27/03/2022,14,5568.5
27/03/2022,15,5518
27/03/2022,16,5475
27/03/2022,17,5480.25
27/03/2022,18,5599.25
27/03/2022,19,5839
27/03/2022,20,5759.25
27/03/2022,21,5445.5
